,GID,DK Sal,Team,Opp,Team_pts,Start,H/A,Minutes,DKP,as,bl,fga,fgm,fta,ftm,pt,rb,st,to,trey,DoubleD,TripleD,DRPM,ORPM,RPM,WINS,DK pos,Opp_DRPM,Opp_ORPM,Opp_RPM,Opp_WINS,perfect_pg,perfect_sg,perfect_sf,perfect_pf,perfect_c,perfect_g,perfect_f,perfect_util,perfect_player,player_rolling_avg,player_rolling_pg_avg,player_rolling_sg_avg,player_rolling_sf_avg,player_rolling_pf_avg,player_rolling_c_avg,player_rolling_g_avg,player_rolling_f_avg,player_rolling_util_avg,player_rolling_team_pts_avg,perfect_player_rolling_avg,last_as,last_pt,last_fga,last_fgm,last_fta,last_ftm,last_rb,last_DK_Sal,last_DKP,last_bl,last_st,last_to,last_trey,last_DoubleD,last_TripleD,last_minutes,last_perfect_pg,last_perfect_sg,last_perfect_sf,last_perfect_pf,last_perfect_c,last_perfect_g,last_perfect_f,last_perfect_util,last_perfect_player,5avg_as,5avg_pt,5avg_fga,5avg_fgm,5avg_fta,5avg_ftm,5avg_rb,5avg_DK_Sal,5avg_DKP,5avg_bl,5avg_st,5avg_to,5avg_trey,5avg_DoubleD,5avg_TripleD,5avg_minutes,5std_as,5std_pt,5std_fga,5std_fgm,5std_fta,5std_ftm,5std_rb,5std_DK_Sal,5std_DKP,5std_bl,5std_st,5std_to,5std_trey,5std_DoubleD,5std_TripleD,5std_minutes,5med_as,5med_pt,5med_fga,5med_fgm,5med_fta,5med_ftm,5med_rb,5med_DK_Sal,5med_DKP,5med_bl,5med_st,5med_to,5med_trey,5med_DoubleD,5med_TripleD,5med_minutes,DKPavgper1k
last_st,0.024738337194551277,0.1550132223244869,-0.01643823333821404,-0.010327332119043737,0.010367803724441304,,0.026151957528549277,0.14483540919094398,0.10891531767952845,0.15522123813519764,-0.03725425576900477,0.11139594159812692,0.07404741337910124,0.06261784486299361,0.05547654804885855,0.08432872293049833,-0.020022572390392353,0.13852537520446193,0.0914293434012893,0.06830078403445526,0.004529069120794057,0.07063125627412369,0.03417089882610922,0.14714490622692006,0.15310303573542863,0.18273158496960787,-0.08395511024497151,-0.06881954512875035,0.042470601138749814,-0.0059870224624282604,0.009431291322967609,0.011117770960077917,-0.006396098247303717,0.015811108583004656,-0.019681417009392188,-0.023306671894139746,0.02052815152103162,0.00588360494811384,0.031957754061508324,0.012236490032299456,0.2349550974384737,0.10177453905375364,0.0624951191740682,0.04234087568915312,0.00292937765378689,-0.004095272480394627,0.11068006359005132,0.03528355299260084,0.008911963052153865,0.16957383108664084,0.12815707090271125,0.2505162908177726,0.2234343506101517,0.2602044654623208,0.21389261030748838,0.1393930353250549,0.13430195416899413,0.08057091318444892,0.2160409200625024,0.37137377931523197,0.012837515922038915,1.0,0.20310801165996156,0.15358678516367277,0.05745659799239497,0.047739887685617884,0.324186970131733,0.08752594254478949,0.08738133470406535,0.056927297537568734,0.015707367504448268,0.022628180603831288,0.07201548457658245,0.039798874847860266,0.04556725137104475,0.15542295105220674,0.20520944097132915,0.15656839152613283,0.1659799394967984,0.14925564200301605,0.12372499630297526,0.11888215654558743,0.05859234191876909,0.13539020041966093,0.1902771085796863,0.009883640840982507,0.4599064328281238,0.18322255583343805,0.15460998769419046,0.07353121724250884,0.08716496277659976,0.1597781484169694,0.1584091536168808,0.09405110538362138,0.07391809710178138,0.08377991988626896,0.11159339829416194,0.10476699287286072,0.041457247948299004,0.03207725713797772,0.08736617613166771,0.04277617481072475,0.3226463956176526,0.12440966798542055,0.12215126613612474,0.06632927522280789,0.0968474318806098,-0.0016478847732083253,0.202266850703962,0.15486172754415617,0.1623557388054845,0.14806400125697236,0.11400512674801498,0.112833660600167,0.056485869406437815,0.13537100138358193,0.1895924350141113,-0.0067963242778562635,0.4097834733045393,0.180262459862725,0.15073717715724233,0.05686512912723163,0.001364468597679565,0.15692928050266347,0.19757064077702682
last_to,-0.0035353545166261933,0.38848325522364513,-0.03201535819015392,-0.017468549226899978,0.03147161987338047,,0.00860866190042643,0.20768493187123907,0.2916869054924931,0.27969108895994227,0.030668720129282314,0.280506083939441,0.2306337687063624,0.23007891895538676,0.20987514121162598,0.2502693342932212,0.11381730890456515,0.09005032704899604,0.2717203884441055,0.07506691380642463,0.13669176978994815,0.11515529343553603,0.014930257417496722,0.21113772177488957,0.19991716514339858,0.2562456519329568,-0.12313220461930904,-0.03065279459268483,0.01168216182459832,-0.008758532449326865,0.015930884461619957,0.08793322491430838,0.021762116244747592,0.017505878382030573,-0.017691570541282165,0.03975764329949962,0.02673622036607624,-0.0029850149823617425,0.0361002391356006,0.0782849345235315,0.45009984710821327,0.1723545348267714,0.016698448815078593,0.07753248522384523,0.006088698954364545,0.13404183263138933,0.13745861356072955,0.10454709779415298,0.07769935472973971,0.221906825708388,0.2647006315582165,0.3691897743435714,0.39201748544963416,0.4129276409503622,0.36756902984515455,0.33970553827819894,0.31627488522752156,0.2761877956134467,0.4516512796582734,0.42890119530984605,0.12107607095274116,0.20310801165996156,1.0,0.15923860261428088,0.23727961436563377,0.1257042470179245,0.4065654768438807,0.12639369521392785,0.02327068102596802,0.016952640292064825,-0.017833293718627546,0.07835077104301139,0.02155031412155764,0.0735919855980354,0.0350678851911374,0.13233071244573982,0.3295674543511807,0.28712317513690966,0.28544191560896054,0.279188308861745,0.3143461128197199,0.2956522762956489,0.18669472586715194,0.26577889909881786,0.2987438883645848,0.1006050830915775,0.1972187861631124,0.4968737438327474,0.11999471450130425,0.24382530366938118,0.2054260397225519,0.1917492974537087,0.21438074797543083,0.1692899967829716,0.13585730981837732,0.15716877703538124,0.2239618049058792,0.21760561366913642,0.10607032203330824,0.08302710749887073,0.13513001586909879,0.10304015297000396,0.16666010383874888,0.31938671567647225,0.1041155245406991,0.1727820334856577,0.21367027828801233,-0.018063646542232015,0.3122137656676851,0.2854525469799776,0.28316667795694117,0.279914626915426,0.29716159656377034,0.2804451007375076,0.18335689248695472,0.26660929547868173,0.297879127817924,0.08363805655097532,0.17964847961793187,0.482116591029318,0.10725362683248235,0.19732334276333977,0.012198424304342304,0.19402222773237007,0.2744584159585985
last_trey,-0.027977041898850565,0.19453857119151835,-0.012694212111744652,-0.01802399371674462,0.05363467963228293,,-0.0026455297077640555,0.21970650382893198,0.1396514161150359,0.12829119167344077,-0.09786553375022028,0.2608539763490607,0.16692812881486843,0.05922820744887782,0.08729244510514404,0.21716084169729297,-0.13525702541401532,0.07444968496975149,0.06137345774981604,0.3767067930494297,-0.05644669401644034,0.020504728512135726,-0.1735920446768407,0.42645338718315073,0.2856700821326417,0.32033520254234116,-0.009600116570570888,-0.16158117688818688,0.0998366628531698,-0.013955794915117989,0.025378031386183074,0.029236182633414504,0.018007380453785613,-0.005665757017614721,-0.015435882547473993,-0.051880676963698066,0.04323223685971714,0.010738293228486634,0.007988758022526802,0.010089165371128795,0.29646632715487603,0.11581307272709397,0.1477774744204167,0.08385299445703574,0.016510631802418713,-0.05508289586437641,0.11976903434991719,0.0939815639527949,-0.023945903902289473,0.1886120317654208,0.1738237896211931,0.20927935176258605,0.5987307769346204,0.49510487580281176,0.5186167806529552,0.1431744484094617,0.16735709838497484,-0.0010221935929772997,0.24792939551794865,0.4712500201492896,-0.01323553672038349,0.15358678516367277,0.15923860261428088,1.0,0.009832534685455483,0.03197466908443428,0.40604782819338653,0.10874202575266863,0.13387383777184297,0.12314356890323289,0.04890100116130593,-0.006356644849707051,0.099763982949818,0.08606252682387512,0.03896895959112443,0.22815647103036948,0.21508302588277045,0.33973298791955936,0.3221395192311171,0.29256953930758595,0.1552244007116698,0.1958340070929578,-0.006468272088184911,0.18593835445119852,0.25819492309126496,-0.0494306886181316,0.1991381266203638,0.1779587079011742,0.6108321435297772,-0.02054290049958124,0.06065130279491974,0.236472315515217,0.13313493711800015,0.21096054138296141,0.13660509543439062,0.16670511844581687,0.10366934865990607,0.14794257334712607,-0.015935948774589814,0.02085112523250197,0.10126287678503891,-0.022375461673488188,0.1422561855296921,0.1297514881637706,0.49497012736083573,-0.028312966633541516,0.06456346713253217,-0.013729189203506166,0.21544338947268632,0.3385464562371957,0.3193599566627921,0.28878800574063646,0.14871378992076723,0.18315792279361592,-0.003731901445821795,0.18400630894768083,0.2505679089251678,-0.06487514153444772,0.1881900249731175,0.15738456444529578,0.5715997720728881,-0.017389428958817992,-0.002703035861970418,0.23853779703200745,0.2577011267122396
last_DoubleD,-0.05883323807154364,0.37161562851554625,-0.05786234165250479,-0.022720818746797575,0.019457189826565458,,0.003250382912685318,0.12519557044795868,0.26568047984007037,0.12200175412773034,0.12402885155072996,0.14012223974609553,0.16780507959750882,0.1743336600712037,0.1526215063165039,0.16637220108587267,0.310370163858035,0.020889748095914144,0.16162904613661375,-0.035075222073548414,0.2510024706825724,0.09310541886016564,0.174593595847345,0.13192465333150405,0.22072376464664947,0.2379294453117189,-0.0018986579628271112,0.13769847991100523,-0.002836109958745106,0.081146351571376,0.0556149653047855,0.0465783577743612,-0.032148238041686275,-0.03526066902471256,0.025761158192049688,0.10362997028943413,-0.010713439120665075,-0.008838504974257167,0.030418093153944982,0.04926293912766556,0.38953122518695954,0.11607446413125026,-0.05002516451149194,0.08136898394055223,0.1158643301816771,0.25919642446430335,0.10021361079184256,0.07430809641573181,0.15246122366174683,0.09337509961560354,0.31202984566875636,0.26587819309215643,0.31531126415459204,0.26912487653035244,0.31851633089326936,0.2998553573779602,0.2634645176700103,0.6337842081018165,0.3479201092083419,0.5197254319123913,0.19936130089055767,0.05745659799239497,0.23727961436563377,0.009832534685455483,1.0,0.19051875023327813,0.2601077180219779,0.15582838351719594,0.026567364676587064,0.04388880573525486,0.16209953752020326,0.19890849011239298,0.07518062770715205,0.0737542516072167,0.14177905466117083,0.3270175110441572,0.1618779224484943,0.18772126458954924,0.1462375953635853,0.19189022670947906,0.24933064286869988,0.22511654068978407,0.36704170113848295,0.21637442277416222,0.26728520509165893,0.21030184743410923,0.04905792318951993,0.2014711591441413,-0.026754541724432625,0.5794681496419135,0.2150655356656521,0.10226817719759959,0.09401409268694756,0.08709984362531163,0.04770704608157123,0.08666300108894646,0.17067117886317945,0.15637684055226164,0.2400888545682411,0.05505331835186983,0.13903824657513833,0.17679924731589283,0.05584815677242008,0.11363042835349774,-0.050678309972897954,0.44648917750021067,0.21975037219261973,-0.017073116155052345,0.15070056121286365,0.18087185766446806,0.145689380728802,0.1791168395496626,0.23574022857044855,0.21089011207073738,0.3545621463154247,0.21677464795623333,0.26347667222296994,0.19513848236932135,0.033171608189363704,0.19503165125240163,-0.01604265914255868,0.47291000733586963,0.0405057470672658,0.10416001685570828,0.18768928701765344
last_TripleD,-0.0313887044841262,0.1681726848181434,-0.03504222686816397,-0.02090892497129419,-0.021301614042802005,,-0.02763703993302702,0.060719158637091424,0.11427136632849837,0.14806561120636527,-0.0018629641024344595,0.0948019597001962,0.07340906123722042,0.05919841709404302,0.05417939706517535,0.07587607310655553,0.055831838248961846,0.032879533983530634,0.1130972827624941,0.02503624828049484,0.08521870574055479,0.03767127693403923,0.033808120030375234,0.10474618184041318,0.11448534437494287,0.13247583299952004,-0.0302740592755248,-0.0065743199989782295,0.020419568432623863,0.013205922164676627,0.03270085245226273,0.05914240711053577,-0.007605155871329407,-0.00810815589354892,0.026078125785188925,-0.009034011887379689,-0.00781008192479464,-0.007605155871329395,-0.008108155893548947,0.013304618532911256,0.15024110174000146,0.16958794438464464,-0.01691934029655713,0.07792851441640886,0.011772039165879442,-0.006256556449269693,0.10501045405260526,0.02276275218461752,0.0035651816322360324,0.018172822037711932,0.13794105292746467,0.2639332700467291,0.08689773650962909,0.10609235574916409,0.07802695944024601,0.09286752453951144,0.08054399891329671,0.13120198215167397,0.14934405360184372,0.1932243252960254,0.035462715925623264,0.047739887685617884,0.1257042470179245,0.03197466908443428,0.19051875023327813,1.0,0.07684382886941228,0.16427569754868215,-0.007287403041286267,0.06201655645577475,0.0630461815967244,-0.00830118259597347,0.10322197222250422,0.03160658631560536,0.02830748268699599,0.15990841214658924,0.18045721063345455,0.09165489865359067,0.09805193285404944,0.08588488068159614,0.10871883772676441,0.09458923433916601,0.07328988631984902,0.10128377654574335,0.12356576375154388,0.02378382531816026,0.0869104147609459,0.14386613819773894,0.055317231242707716,0.12901060185291963,0.5174311423564532,0.05389807432896605,0.0914913449811317,0.017838173534432046,0.004874614092139092,0.008050077420547561,0.039853566566403265,0.028029823108600346,0.06090017509858873,0.03203223372789265,0.04726282399159157,0.04216898195463852,0.061534036279719026,0.06490449895074393,0.03001528633143922,0.0778961313985054,0.486621957514443,-0.026669698721190172,0.17463399470053215,0.08768991409075898,0.09583550344697256,0.0776884454532501,0.10409020000088938,0.09961211808022387,0.05657855229480518,0.10158116768421735,0.11473773936892881,0.010911100252278379,0.08178456472501215,0.1570410193946745,0.055383797526694825,0.09487940398037488,0.21260766731710293,0.04976856873208814,0.04023789609479827
last_minutes,0.0008297821646192676,0.32238823987660975,-0.02981362785421281,-0.022412158014156105,-0.008972447807705008,,0.00646266414715922,0.3435725077041452,0.22666425993015527,0.16619389897853362,-0.00879800666083047,0.2679031837185278,0.21747383029746914,0.13829425778793947,0.12799762959259042,0.23028226911243294,0.04569549259795241,0.10423487666790614,0.1398899615228526,0.16422511900533077,0.04756257737211343,0.057322063220494705,-0.08244849420676963,0.2749361278895682,0.20125566738016298,0.2838019185394573,-0.030251968658911364,-0.08719211443954294,0.05832952307870915,-0.0037787577869651196,0.03034328078401186,0.011006659508583535,0.016538417227253802,0.01865819218060459,-0.027555006173406837,0.0017637128684731423,0.02036830998966766,-0.0041397448964510695,0.019895408435968053,0.020710411166008434,0.5929947883580013,0.10983667413542343,0.09976278307257971,0.13631602693788947,0.07934593604335545,0.07273736547007037,0.129421902753364,0.10560690563611404,0.07356437295262909,0.5196100978616347,0.2857975389359187,0.4499442643861521,0.6685904629830222,0.7415739536350353,0.6513816135947841,0.4214983126381235,0.403525183246219,0.46445196815367623,0.5443531388972094,0.7477543165839492,0.21796048988256891,0.324186970131733,0.4065654768438807,0.40604782819338653,0.2601077180219779,0.07684382886941228,1.0,0.0777541182274317,0.08320084662928927,0.09388111665466706,0.06285314485058933,0.06978276068123328,0.08060315346216239,0.07029459661575714,0.06619435893231099,0.22112137466712303,0.3324396133390834,0.45250376628408984,0.45901432202054293,0.4484167990545117,0.3530984751566205,0.3490272148787154,0.2943357308900478,0.34491493771917253,0.44907470233567537,0.16977567070624908,0.337548909758493,0.3597300636875017,0.3459187579981375,0.22535081245976646,0.10872383311130862,0.46629533070367274,0.2429250872173375,0.2629550785429469,0.18816889761571395,0.25877535982454647,0.27752185165107174,0.2904283891400243,0.16578854576289043,0.11951740651527723,0.17981112777318087,0.17871125586162753,0.2864304021864515,0.26968351358247195,0.29525330395605454,0.21244150312514426,0.1123485757277282,-0.019043848192596365,0.3215903690022614,0.43684718137483136,0.44464942778558253,0.43497165926550285,0.32789284666731283,0.3179579904952881,0.2869255410718461,0.3461945705403169,0.4354922346024722,0.13393229634285136,0.29533085246109897,0.335301530835956,0.3220957882527079,0.15260783776030892,0.025028975579098646,0.4557512552878888,0.5902542685669134
last_perfect_pg,-0.003710977524844756,0.12640400913295463,-0.02158591209954773,0.00019693302971215894,0.035203589561241935,,-0.03378687137558457,0.05239728923133661,0.1094313806327783,0.13442147760807796,-0.041054127218031894,0.10292390166474626,0.07638495495654961,0.08426996184825632,0.09888319498157809,0.09924432684755682,0.010032606224498409,0.06106677088313585,0.11554441012147759,0.06536826421014137,0.045536825318542695,0.09072252751234725,-0.024553348830191973,0.12382764631774858,0.09793623270031505,0.11287429449608805,-0.0929366227640408,-0.03440877432557851,0.025425920079705674,0.0005357894321199394,0.003742066310656244,0.16623747516309825,-0.010148768683448066,-0.010820001589076008,-0.010556417391138809,-0.012055518450866236,0.015486028313392335,-0.010148768683448092,-0.010820001589076029,0.04262713537487889,0.11664415902648949,0.46211003396844474,-0.013874689805044782,-0.006258001268932491,-0.021358804224000917,-0.02554798549550677,0.09261750421869147,-0.009312384907356416,-0.013557672389574695,0.03505882982104088,0.1865256838573984,0.22205966332015745,0.1565628516293613,0.1272114637457344,0.13202724793397386,0.13405157872237508,0.1378680621757988,0.05834765525263875,0.11357076213593949,0.19166663203948436,0.007723422028357573,0.08752594254478949,0.12639369521392785,0.10874202575266863,0.15582838351719594,0.16427569754868215,0.0777541182274317,1.0,-0.009724740560266771,-0.01028637366824576,-0.01014876868344803,-0.0110775878089745,-0.009724740560266449,-0.009282086792408394,-0.010009347134608246,0.3522368915620554,0.16089184902451298,0.09353049273220745,0.08075603628140145,0.07075117495091696,0.11738977987829866,0.12813925064692713,0.008489948282899593,0.07663220912227911,0.09579381279808839,-0.03045223428738435,0.08349505121381011,0.11843689518757286,0.09251048476865939,0.07815499413926356,0.13932621306248402,0.035983015709572255,0.08075095949651989,0.061643776857605685,0.027964974750701938,0.0542138649752403,0.06634922973573457,0.0723638631920844,0.020154147006884178,0.020701528592625,0.06002013274983994,-0.01760911774996716,0.06657846900072632,0.05716936321066405,0.05417627104555421,0.060281213502229876,0.1412745348048973,-0.008379702217764505,0.15886183971621998,0.08935926396942051,0.07392292738835153,0.056982035415506796,0.12846154225316814,0.13926980240077816,0.006363482556716876,0.07654705310773971,0.0846784076099883,-0.041401455246034294,0.08125745291119495,0.1223672098744852,0.09895391637863034,0.04873449288468883,-0.0016604832995860649,0.033800469758705785,0.04108596869216594
last_perfect_sg,0.03372664590787973,0.020732318740880686,0.012506326073591912,0.00880350843401092,0.029302742093119886,,0.022640255424855493,0.04210114793996573,0.039169926127696916,0.045112950154072025,-0.026098609370550797,0.04879084914722161,0.04611211224416855,0.04419539775347204,0.044681232208147174,0.05841646846544454,-0.03190046939326324,0.022081301659349496,0.026588292075999893,0.05798782015842866,-0.02410349596002175,-0.007613469903754195,-0.048252899591444645,0.04052130868950103,0.008732726524113752,0.018169604550100846,-0.019412487250435113,-0.06165009266438567,0.011268293272627546,-0.027911473173788802,-0.016282169747708023,0.017078250699606407,0.04745326698034001,0.016635591383162784,-0.009849943821593805,-0.011248719625362894,-0.00972474056026671,-0.009469576437383758,-0.010095888013241672,0.01024941443880306,0.04117210639184509,0.021136328875030207,0.40588290185986786,0.006171132427189319,-0.019929395921712157,-0.02383822205598798,0.01174728566118475,0.013786314930098489,-0.01023585885667808,0.021905239449587714,0.12579496603345375,0.1017437030090816,0.13857971347022127,0.13661425672790753,0.13223607472779808,0.05959226446373862,0.06282039355479961,0.014194892258356956,0.018098395429516797,0.13259031884948563,-0.0012546819699090748,0.08738133470406535,0.02327068102596802,0.13387383777184297,0.026567364676587064,-0.007287403041286267,0.08320084662928927,-0.009724740560266771,1.0,-0.009597972399726448,-0.009469576437383912,-0.010336235633195303,-0.009073925807311891,-0.008660896027959029,-0.009339485482024859,0.3286639269011871,0.04341727677506974,0.05594740686073318,0.0626156599493856,0.051137112030481054,0.0430761723495805,0.04493014395248358,-0.008708235200683636,0.019458332465403665,0.040612048307579265,-0.016203525828806097,0.04373748038210268,0.03439102507098889,0.06281162211783438,-0.013691552161439325,-0.012493307126464378,0.036809678532810614,0.048288824454463926,0.06011265509316313,0.041634717286191496,0.05256148838037883,0.032958081109434184,0.027835502798494092,-0.009819255726395536,-0.0030761626451249933,0.050850579101967094,-0.0006857978103430992,0.0348955389603931,0.022497457141548046,0.06942981434073696,0.008520961333995205,-0.013229037937007805,0.0019444209074598615,0.044161763409905366,0.0486154334213651,0.05694834092706517,0.042793181011705914,0.042485132970949246,0.04204187433603674,-0.006660376893838962,0.017978897489623405,0.034788423004065,-0.01835835422475175,0.030899033271239554,0.037101080776959894,0.04948600092780881,-0.02760852367604489,-0.0015493577614075734,0.03721857837281433,0.0555246446786544
last_perfect_sf,-0.007466944864450614,0.05478451365761177,0.012942710339348748,0.004958348060488937,0.004862429344739675,,-0.015669450392363855,0.04546324361945249,0.024140889633449455,0.031079304470585465,0.010189412246582421,0.029472526511354083,0.022628985110526263,0.018813900414707877,0.018135320268350068,0.02384938331753076,0.004918586249040889,-0.014810702483433622,0.027441827471228475,0.007760059945891675,0.002545151181717065,0.025333933020180627,-0.04090600995886688,0.057145775482765705,0.02805145270303768,0.03580455890063972,0.04157360388460768,-0.012776464516299284,0.00573889361197736,-0.0029184014047652137,-0.0032587768867785856,-0.010549649040241884,-0.010016473047406932,0.014619999294506504,0.015497976596052973,-0.011898367122365276,-0.010286373668245733,0.04385590901838427,-0.010678956006422522,0.006420389086825623,0.07285906085400967,-0.0166203213807932,0.031347271286205285,0.4187940498742675,-0.0029254651292712837,-0.025214951302285963,0.007996055397060062,0.03229589811442366,-0.02131156098782453,0.021660173398264777,0.15055015449720896,0.07505606808305146,0.15684649329613043,0.11981106839575605,0.15051986736180487,0.08437399062676657,0.08480484331553156,0.0673978624159117,0.046237764430166424,0.1553608407972257,0.04097630092603753,0.056927297537568734,0.016952640292064825,0.12314356890323289,0.04388880573525486,0.06201655645577475,0.09388111665466706,-0.01028637366824576,-0.009597972399726448,1.0,-0.01001647304740687,-0.010933184426583661,-0.009597972399726073,-0.00916108890445945,-0.009878868946876902,0.3476452602952726,0.022971461810667806,0.05829602381383643,0.0556519628238292,0.05726493864007584,0.03201009759293527,0.03661975208508689,0.011959978535414981,0.021592922736770513,0.045494013838298035,0.023898527434498065,0.031772748400851945,0.026252278332198647,0.061692013455150664,-0.011038525498519696,0.0022542950934980872,0.039890490327756954,0.023682094136345287,0.053405964211662944,0.03486119826650309,0.04757534150189299,0.02364168618659334,0.032225703315796245,0.029548537981136554,-0.01293086766167726,0.04598941066302906,0.018467688841645676,0.020991953263400996,0.0013621250716369002,0.057284066992406735,0.0035812930802985644,0.004653940098014249,-0.006360000972618972,0.015912952937013242,0.05520271459729251,0.05602951981764328,0.05942883432434129,0.03472230758364992,0.039980987338108655,0.010373457182387394,0.019770277869659063,0.03627891321294855,0.016359589063260443,0.04897336989433364,0.026073467212394213,0.057114495474243236,-0.019285939755486408,-0.0016388378467133678,0.0358051502818386,0.0559663259394581
last_perfect_pf,-0.03435888199283704,0.026025339241206463,0.008063492275378075,-0.0125586532746316,-0.02649901255543695,,0.013670540671810042,-0.016544050911734543,0.007186854522241653,-0.024632609959827134,0.003600377713246762,0.0012655166088804883,0.010271036699635552,-0.0067414910125868895,0.001620022894204487,0.00770051983800298,0.04263673368165326,-0.027189839568170834,0.010865490632495796,-0.0024116553616505294,0.0037027800450941182,-0.007945440235937885,0.02437726620413065,0.008925012169370859,0.022217218000956964,0.01944864865817796,0.11900669518613917,0.017777839739267092,-0.018635719368919584,-0.004907247716204801,-0.010603170844797212,-0.010408522114212263,-0.009882478632479237,-0.010536099288756836,-0.010279431185932046,0.011330400418272792,-0.010148768683448035,0.01741164241164229,-0.010536099288756899,-0.011702210008876474,0.044093128238890895,-0.021396927667292235,-0.021985745168836987,0.011799254165871843,0.41764337133966256,-0.009061949414216711,-0.023121848287179465,0.008157935929093458,0.0048742075621306625,0.02462046775254179,0.13728651088141292,0.02334604836986049,0.12042105445111266,0.08954495828244462,0.12469647769278087,0.059358411186815764,0.06785478260511806,0.15120476351905404,0.016415895577182454,0.15041142575721259,0.10124351139222748,0.015707367504448268,-0.017833293718627546,0.04890100116130593,0.16209953752020326,0.0630461815967244,0.06285314485058933,-0.01014876868344803,-0.009469576437383912,-0.01001647304740687,1.0,-0.010786926792423091,-0.009469576437383512,-0.009038537309497054,-0.009746715317707454,0.34299466891093505,-0.010014030804216685,0.033235333672722904,0.021959413481369865,0.039837837225597576,0.017875728852148238,0.02118336214015085,0.06714019388206642,0.013888690126943517,0.03849203511980635,0.04258242702365951,-0.011615383237724618,-0.00030919061575846563,-0.003959208441925303,0.07021842844543645,0.04966067995734561,0.010570445821962725,-0.015122328242852368,0.04020703376306677,0.02439007357705763,0.039786454414436824,0.015819650511624143,0.01845091007225214,0.07201608420733678,0.007316907913544267,0.0587799328293919,0.04098281647004463,0.0007177735837600109,1.549965174535508e-05,-0.0122118266154227,0.07254082833450497,0.061773245871680905,0.011226604527535185,-0.01612532449960014,0.021463096730806167,0.01614872371064835,0.02683771408773959,0.016731674229987135,0.021132120644906802,0.059811062163142505,0.013945727293096174,0.027670170753715286,0.031309330359422315,-0.01653186242457724,0.0021722102087008304,-0.00032089761239657535,0.021431851367604643,-0.0016169144493864227,0.007764817280601673,0.04572490235181878
last_perfect_c,-0.010286299288870279,0.06644906450526863,-0.02229851916493292,-0.014804200722894857,0.02274866393129863,,0.010122747003941657,0.0207946081996431,0.07435300749205717,0.0020347462370134545,0.08531402261464209,0.010358101311937682,0.03810274469298795,0.03964578814078106,0.025164736818754842,0.02695596185862026,0.1488630212770989,-0.022395970844867136,0.037174024666194044,-0.05269511170360952,0.08623457220577346,-0.008672609913566172,0.08776958897511543,-0.030546416836197576,0.02321241423830554,0.021437380424739853,-0.015426637165248091,0.07692040927646247,-0.02616739487583902,0.024629446594597003,0.01397882049755635,-0.011361113971380276,-0.010786926792423098,-0.011500367056905656,0.012884114526176755,0.11423569724506766,-0.011077587808974478,-0.010786926792422958,0.05908873658296807,0.053821048212870586,0.09975213652605577,-0.023355182531971493,-0.023997888832640344,-0.02303032383263737,0.020637006403685484,0.4658770232055311,-0.025237968535507704,-0.01874599006206388,0.04684814090099052,0.026696257500364633,0.16426968761768235,0.013858430528356598,0.12518830752741836,0.08023436646970658,0.13087158736792712,0.11788591966859022,0.09935736318349181,0.24308176058089892,0.05843120338628561,0.1825527971139169,0.17554490034385573,0.022628180603831288,0.07835077104301139,-0.006356644849707051,0.19890849011239298,-0.00830118259597347,0.06978276068123328,-0.0110775878089745,-0.010336235633195303,-0.010933184426583661,-0.010786926792423091,1.0,-0.010336235633195264,-0.009865747642267076,-0.010638738368042853,0.3743856699648429,-0.009936046097871463,0.03861112894867982,0.024204479862405533,0.050261884431378905,0.05681343674946648,0.04079986815510636,0.1446876923621734,0.039274885406803406,0.06653547758488638,0.109710518670734,0.00018708347678098898,0.05720602210470324,-0.053940279658109665,0.13326991089376566,0.00015601158473465128,0.021516367547461734,-0.0014261216608499319,0.045205700509733486,0.020220426002031985,0.03722465114266468,0.06335694487000337,0.06004203813919777,0.09384269488000824,0.023096619630433735,0.06480726319083671,0.10319148499619257,0.008752178258776382,0.047934809467906785,-0.05096163777263662,0.10387920576797967,0.002273556299150772,-0.002807040448934986,-0.005359306012280882,0.03158419341245204,0.023838252015268516,0.043253234589820534,0.04733963144891633,0.02430944716438972,0.13690836566962847,0.04128990847357388,0.05767071356464309,0.1009404591781791,-0.012779422740164808,0.060355305738943675,-0.045678668653567275,0.10690356035543337,-0.0017648950677031955,0.01912322038869834,0.059128293343163205
